filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
blues.00010.wav,661500,0.30396512,0.094712496,0.14286481,0.009196141,1410.675357005059,205315.13239418366,1512.9717892551319,144928.97087241753,2767.5082652561437,1425856.5934589223,0.06298072271671827,0.00044122267994763987,-0.0001093938,0.021780536,8.545923e-05,0.0039746324,161.4990234375,-173.7158660888672,137.14024353027344,-23.76764488220215,26.99173355102539,-16.687658309936523,4.214371204376221,-12.582615852355957,5.854557514190674,-2.884671211242676,-1.1866823434829712,-1.9771530628204346,1.8001543283462524,-3.004410743713379,-1.8699361085891724,-0.7962680459022522,-3.0132639408111572,-0.4359254240989685,-2.00180983543396,-0.7466387748718262,-5.001237392425537,8138.23974609375,1082.122802734375,1027.17626953125,495.6006774902344,289.83563232421875,159.72735595703125,150.5035858154297,82.49844360351562,108.59120178222656,65.6045150756836,55.480892181396484,57.96407699584961,93.71366119384766,40.150428771972656,49.73984909057617,62.977378845214844,57.06449508666992,55.61614227294922,47.20888137817383,46.4812126159668,blues
blues.00011.wav,661500,0.36580706,0.102006614,0.065684564,0.0025005445,1353.329119184995,511903.7113762627,1757.3310045214207,220219.00007832752,2882.31590436339,2932662.4647420235,0.04395891785990712,0.001896140560074861,6.744469e-06,0.0050140196,-1.2618633e-05,0.0006340414,161.4990234375,-287.9235534667969,123.97102355957031,5.456122875213623,33.68454360961914,1.0892010927200317,14.704721450805664,-4.898605823516846,8.653275489807129,0.7827978134155273,6.566735744476318,-4.879439830780029,-3.1806588172912598,-5.557003498077393,-6.78662109375,-2.644232988357544,-2.982431650161743,-3.381138324737549,-1.8614972829818726,1.8359204530715942,-4.896511554718018,5935.97314453125,993.7330932617188,302.1007995605469,344.1318359375,441.5402526855469,235.5727996826172,149.2554168701172,189.1464080810547,148.78700256347656,114.1962661743164,93.83294677734375,84.24375915527344,65.37901306152344,60.801239013671875,55.52643585205078,54.493953704833984,39.8597412109375,46.854068756103516,37.06807327270508,28.10295867919922,blues
blues.00012.wav,661500,0.2693326,0.0939093,0.11902389,0.0040568495,1361.1004059487084,257055.09876617204,1567.6007715022947,44930.899997679706,2739.791766187355,952584.560432031,0.06912392064144737,0.002381275203555497,-3.1577317e-06,0.012537252,-5.9395512e-05,0.0026337933,184.5703125,-207.208740234375,132.79708862304688,-15.460705757141113,60.9948616027832,0.7102413773536682,12.461278915405273,1.160927653312683,-1.5278946161270142,-17.90181541442871,8.369234085083008,-2.4538185596466064,-0.5966888070106506,0.368816614151001,2.6052277088165283,-5.1930155754089355,-9.530149459838867,-9.23740005493164,-2.8406758308410645,-1.4114445447921753,-5.931028366088867,4578.1455078125,665.348876953125,935.9239501953125,330.60003662109375,314.0511779785156,101.19099426269531,108.01184844970703,111.69127655029297,96.41997528076172,94.78234100341797,139.7198944091797,92.63353729248047,86.18086242675781,53.75498962402344,45.88703155517578,69.3262710571289,63.61300277709961,68.86180114746094,112.57959747314453,91.53461456298828,blues
blues.00013.wav,661500,0.2647263,0.09117027,0.11318897,0.0041914484,1324.3317543042797,171640.59815027614,1827.3844642954136,78116.61796125767,2710.3669441152283,1075616.7903566298,0.051417300575657895,0.0012560154024389564,-1.2895235e-05,0.012687887,-6.4053005e-05,0.0016043235,107.666015625,-209.78219604492188,124.4659194946289,10.28580379486084,47.030174255371094,6.482385635375977,15.417020797729492,-2.010077714920044,6.735785961151123,-21.548620223999023,10.728497505187988,-5.5324320793151855,-2.202038049697876,-3.051726818084717,8.644020080566406,-0.31084567308425903,-0.6361449360847473,-2.9359378814697266,-1.7065969705581665,-1.7654228210449219,-7.7559638023376465,1969.84521484375,542.4456176757812,661.9417114257812,148.28585815429688,101.97602844238281,146.30325317382812,69.42920684814453,76.00193786621094,96.4398193359375,95.85311126708984,90.72550964355469,59.216888427734375,52.383514404296875,71.82002258300781,68.6388931274414,88.63150024414062,97.45772552490234,104.32183837890625,88.90184783935547,113.95143127441406,blues
blues.00014.wav,661500,0.32904086,0.1080476,0.06693625,0.0027087945,1172.2763006898917,147284.80394403008,1705.8583766665488,96366.9816707413,2345.777482071159,877026.8914307908,0.045045834945820436,0.0015610299115303048,-0.00011751247,0.00471707,-0.00019976645,0.0012004694,151.99908088235293,-305.6985778808594,113.0416259765625,12.114899635314941,45.03944396972656,17.739240646362305,14.594630241394043,4.15712833404541,0.24009793996810913,-7.013088226318359,13.649843215942383,8.923057556152344,1.301689863204956,5.9521284103393555,8.542282104492188,1.1171258687973022,0.5882187485694885,0.06007739529013634,-3.7065188884735107,-1.0018839836120605,-1.8044135570526123,8198.8134765625,681.4011840820312,1463.669677734375,224.74264526367188,249.0020751953125,154.72268676757812,157.6240997314453,166.7640838623047,97.56584930419922,76.86334228515625,89.99378204345703,62.73899459838867,64.35733795166016,76.04796600341797,137.109130859375,67.6469955444336,96.65096282958984,65.65767669677734,89.35327911376953,113.55592346191406,blues
blues.00015.wav,661500,0.27034655,0.09533811,0.080638945,0.0028313375,1420.41147890575,200099.3341382308,1730.9171014728959,81321.46446967262,2930.240614569224,700506.7356681537,0.0637176797116873,0.0019420992387825483,-1.3981057e-05,0.0047300593,-8.55114e-05,0.002335559,103.359375,-238.5330352783203,120.08828735351562,-4.224555969238281,42.31004333496094,5.916329383850098,13.91418170928955,5.357577323913574,1.903709053993225,-16.929880142211914,12.339309692382812,3.94096040725708,-1.3906768560409546,0.014792132191359997,3.5804953575134277,-4.504993438720703,-5.5419511795043945,-6.883077621459961,-4.826390266418457,1.7385828495025635,-1.8840166330337524,4382.78076171875,728.5259399414062,979.5507202148438,383.1707763671875,298.8771057128906,117.46453857421875,119.6644515991211,143.89613342285156,89.88304901123047,76.27421569824219,81.66871643066406,60.91200637817383,60.60945510864258,89.554931640625,101.94872283935547,77.47022247314453,93.63775634765625,65.74760437011719,78.30476379394531,131.21449279785156,blues
blues.00016.wav,661500,0.30829644,0.1003423,0.08141902,0.0026416704,1455.0424717867643,152403.6597747723,1825.909025351127,116846.11116306593,3009.9651324859715,1011007.1606190647,0.061350725014512386,0.0014195843289450563,-2.477558e-05,0.004509391,-0.00010908047,0.0024159972,198.76802884615384,-233.79489135742188,120.66705322265625,-3.1675612926483154,39.539268493652344,3.8588550090789795,18.839672088623047,-3.6889171600341797,4.431845188140869,-14.975374221801758,17.571035385131836,1.8447446823120117,2.538606882095337,-1.2386856079101562,8.439363479614258,-0.20983855426311493,-3.906785249710083,-4.478641510009766,-0.012232175096869469,1.2932649850845337,-2.0874292850494385,4961.96728515625,562.23681640625,1208.0557861328125,396.4415283203125,283.72760009765625,156.19808959960938,100.37776184082031,111.57426452636719,101.50373840332031,102.17422485351562,108.61663055419922,66.4124526977539,65.07659912109375,65.0131607055664,59.155826568603516,77.8061294555664,82.36953735351562,85.38200378417969,83.64613342285156,100.74235534667969,blues
blues.00017.wav,661500,0.30223948,0.09343901,0.09325911,0.0021518227,1088.7781164059863,231785.6264779626,1410.8359525955855,69785.77647923252,2134.7537581027477,1081844.543650769,0.04832397083010836,0.0008456542090873088,-1.1252744e-05,0.006768294,-7.804604e-05,0.001524235,172.265625,-245.7541046142578,140.48092651367188,-2.7714388370513916,60.42012023925781,18.925399780273438,9.837099075317383,3.5665769577026367,0.5361874103546143,-16.367359161376953,6.629854679107666,7.269148826599121,-4.015730857849121,1.6074535846710205,5.898682117462158,-3.0176076889038086,-4.774899482727051,-3.0270700454711914,-1.9985331296920776,-0.05875902250409126,-3.9718897342681885,5194.79296875,800.7848510742188,795.815673828125,360.8052978515625,234.9894561767578,99.75717163085938,118.61018371582031,93.1236343383789,129.03683471679688,105.2724609375,96.74038696289062,71.34584045410156,72.96797943115234,78.70366668701172,56.05117416381836,58.41037368774414,65.67619323730469,64.962646484375,62.87211608886719,64.75374603271484,blues
blues.00018.wav,661500,0.2700793,0.09769908,0.07964064,0.002956753,1537.5609195096495,193292.82603926858,2054.2241656657015,145539.22960371614,3495.4621967516446,1829696.320142,0.056131935710139316,0.0017231547321391286,-4.4150405e-05,0.0069378107,-0.00020031026,0.0010435099,83.35433467741936,-252.51876831054688,104.93698120117188,15.316829681396484,42.67346954345703,6.762617588043213,21.623577117919922,-1.313277006149292,5.691932678222656,-16.619516372680664,12.161625862121582,-1.9679499864578247,1.9697649478912354,-0.8889583349227905,7.771046161651611,2.386951446533203,1.7799876928329468,1.3449865579605103,3.637113332748413,4.910808086395264,-2.6554038524627686,2874.968994140625,604.2528686523438,661.8811645507812,162.58299255371094,92.88925170898438,117.17877197265625,73.51759338378906,100.46527099609375,125.3279037475586,123.60226440429688,52.152488708496094,64.68708038330078,48.676605224609375,71.50581359863281,101.93585205078125,93.1476821899414,131.86717224121094,181.7867889404297,151.7624053955078,96.510009765625,blues
blues.00019.wav,661500,0.2573595,0.09602576,0.09763429,0.0025787195,1195.413398088498,249722.36472998222,1480.9442636776544,46905.40599505901,2235.2114839819565,1208625.5855992353,0.05887114817143963,0.0017991580841696208,-2.682887e-05,0.00659974,-0.00016570011,0.002579626,123.046875,-236.68890380859375,138.40428161621094,-4.923574447631836,47.64771270751953,5.152376174926758,8.895283699035645,0.48285630345344543,-3.8016679286956787,-14.97489070892334,10.432586669921875,-0.3539614975452423,0.7883456945419312,1.7829302549362183,4.230210781097412,-0.4710167944431305,-6.105654239654541,-5.3870768547058105,-1.3430607318878174,-3.7227931022644043,-4.362499237060547,5581.03857421875,536.680419921875,1167.7818603515625,311.4226379394531,466.60546875,91.67125701904297,98.10478973388672,158.8907012939453,77.30143737792969,104.57229614257812,134.39224243164062,80.4712142944336,78.01248168945312,73.66917419433594,63.34274673461914,80.7857666015625,95.52781677246094,92.68838500976562,72.56490325927734,66.79815673828125,blues
blues.00020.wav,661500,0.30279943,0.09436096,0.07535405,0.0024883726,1389.9522839792385,102922.35405266788,1911.3143994084112,88742.93378495154,3005.7401580338137,946450.7362797129,0.05256015080785604,0.0006156241764708421,-5.1688726e-06,0.00455997,-9.0231806e-05,0.0014859337,135.99917763157896,-230.42657470703125,127.10052490234375,7.145355224609375,39.78431701660156,1.9449424743652344,17.40534019470215,-5.639429092407227,8.252129554748535,-18.104385375976562,13.842513084411621,-3.7609128952026367,2.571859836578369,-4.320805549621582,6.81239128112793,-6.159839153289795,-6.215454578399658,-4.511592388153076,-1.8506044149398804,-0.5394864678382874,1.5043970346450806,2986.131103515625,397.4258728027344,599.625732421875,175.55430603027344,115.78238677978516,100.24090576171875,79.46399688720703,69.34810638427734,59.99348068237305,72.72494506835938,71.60433959960938,74.56576538085938,62.636512756347656,61.89912796020508,60.672515869140625,49.643592834472656,52.8156852722168,72.64505767822266,94.17839050292969,73.87875366210938,blues
blues.00021.wav,661500,0.3211421,0.10328489,0.101118095,0.00323196,1046.7275069736024,291681.50768477796,1480.5791609888777,70101.96381317616,1831.1222607875386,1349312.3117367646,0.04793735185274768,0.002331948338808487,-7.1936156e-06,0.0083242925,-7.7829594e-05,0.002212396,99.38401442307692,-264.678466796875,138.85833740234375,11.156023979187012,48.53825378417969,14.89592456817627,20.584367752075195,3.2051422595977783,1.2625881433486938,-15.847021102905273,15.986576080322266,3.3616716861724854,-1.51374089717865,1.8921548128128052,6.3119215965271,-0.9948620796203613,-2.41672420501709,-3.684751033782959,0.49939730763435364,5.050746917724609,-0.7867031693458557,6345.58251953125,1002.2855224609375,1284.36962890625,371.2793273925781,248.2447052001953,130.10916137695312,120.05549621582031,104.49100494384766,95.40043640136719,85.19107818603516,79.19171905517578,71.92619323730469,70.07034301757812,68.55305480957031,82.19373321533203,89.57962799072266,93.97978210449219,119.29522705078125,117.7732925415039,148.60565185546875,blues
blues.00022.wav,661500,0.306442,0.09801651,0.1134315,0.0036868474,1156.2023633789843,314244.48283062753,1497.758883945868,59086.451524799544,2170.511875211639,1331126.0202191295,0.05861340218653251,0.002867745893127177,-8.819324e-06,0.009847832,-5.020789e-05,0.0031964558,95.703125,-233.85751342773438,136.17208862304688,3.271318197250366,48.93121337890625,8.685133934020996,13.979510307312012,5.354867935180664,0.39087018370628357,-13.5045747756958,16.85610580444336,5.1309380531311035,-2.231879949569702,3.9640331268310547,5.318361759185791,0.8122656941413879,-1.097914218902588,-4.539752006530762,-2.434786081314087,3.313448905944824,-0.6142793893814087,6495.11474609375,959.631591796875,1162.2152099609375,384.2662048339844,304.3877258300781,165.42633056640625,105.5260238647461,127.74962615966797,151.53041076660156,82.79495239257812,114.41352844238281,77.30098724365234,65.94774627685547,83.33336639404297,101.0571517944336,80.33737182617188,78.68389892578125,100.37828063964844,119.25772857666016,143.42169189453125,blues
blues.00023.wav,661500,0.28072092,0.091165304,0.101914905,0.0035603042,1210.4571259435063,131830.44276822984,1498.05460931971,51648.6241764997,2522.5430798604393,610244.5789439466,0.052482675841718264,0.0010882949479228713,-2.561167e-05,0.008697683,-0.0001144614,0.0021013247,184.5703125,-227.26885986328125,137.73069763183594,-14.4934663772583,63.555702209472656,5.612640857696533,11.984640121459961,1.8855520486831665,-1.863376498222351,-7.620555400848389,-2.447174549102783,-2.8867247104644775,-9.429529190063477,-10.92391300201416,3.5625574588775635,4.137706756591797,0.09554380178451538,-2.9725446701049805,-1.3788752555847168,7.541175842285156,-3.0374627113342285,4148.3408203125,506.42681884765625,1246.3402099609375,210.88124084472656,152.67918395996094,93.66466522216797,102.62498474121094,87.26729583740234,97.58157348632812,97.68807983398438,104.08182525634766,87.96410369873047,115.49559783935547,68.9866714477539,77.0760269165039,45.250450134277344,66.83940887451172,82.56452941894531,93.44996643066406,74.07661437988281,blues
blues.00024.wav,661500,0.26310804,0.09998006,0.08696161,0.0025120887,1120.390980570654,176408.83598996626,1447.852625361356,53821.61390767093,2325.127606938129,1139107.8707744433,0.047297899937113,0.0010792057276398255,-6.8460727e-06,0.0065581193,-9.831296e-05,0.001715225,103.359375,-274.3118591308594,130.41371154785156,-6.392800331115723,70.40501403808594,13.26914119720459,9.461283683776855,7.725640296936035,-1.2474910020828247,-0.5775883793830872,-2.30258846282959,3.783147096633911,0.0848233699798584,-0.939436137676239,2.2965147495269775,4.2883782386779785,-1.661861777305603,-10.444595336914062,-6.7975335121154785,-1.066051721572876,-1.5959947109222412,5919.185546875,500.6536865234375,1342.4632568359375,311.4058532714844,230.5691680908203,155.491455078125,121.51679992675781,150.2271728515625,94.16158294677734,68.89306640625,76.7856674194336,73.57477569580078,126.72962188720703,63.18430709838867,69.64933013916016,47.919437408447266,49.09451675415039,39.42272186279297,44.25819396972656,83.50630950927734,blues
blues.00025.wav,661500,0.29098073,0.09107313,0.089179605,0.0031165641,1109.7213787799803,138691.39692746056,1463.5390705223128,37834.71867103948,2243.744765715702,838855.8213959961,0.05172493288022446,0.0013392907439446057,-6.9095095e-06,0.0067550624,-4.624481e-06,0.0017124073,92.28515625,-249.28939819335938,130.98703002929688,0.677389919757843,66.68578338623047,17.89780616760254,4.62373685836792,6.598308563232422,1.2490500211715698,1.4163894653320312,-1.5791420936584473,-0.962662935256958,-3.571995735168457,-2.9279816150665283,4.596817970275879,7.478900909423828,-0.18313688039779663,-2.825326442718506,-2.678844451904297,0.7485470771789551,-0.5342602729797363,3981.337890625,338.3749084472656,1580.211669921875,298.57275390625,183.48570251464844,173.3311767578125,96.44959259033203,98.33233642578125,75.74440002441406,91.78507232666016,101.23712921142578,85.18159484863281,86.3353271484375,62.489933013916016,91.71986389160156,100.5882339477539,87.39921569824219,77.31981658935547,75.9972152709961,67.66800689697266,blues
